527,527,504,506,1,1,1,1,1,1,1,1,253
527,533,525,531,1,1,1,1,1,1,1,1,266
531,538,525,526,1,1,1,1,1,1,1,1,263
533,537,527,532,1,1,1,1,1,1,1,1,266
532,535,521,529,1,1,1,1,1,1,1,1,265
529,538,527,529,1,1,1,1,1,1,1,1,265
545,545,529,532,1,1,1,1,1,1,1,1,266
547,549,542,545,1,1,1,1,1,1,1,1,273
552,552,543,547,1,1,1,1,1,1,1,1,274
556,560,552,554,1,1,1,1,1,1,1,1,277
554,560,551,555,1,1,1,1,1,1,1,1,278
549,554,545,550,1,1,1,1,1,1,1,1,275
563,569,550,550,1,1,1,1,1,1,1,1,275
592,598,588,595,1,1,1,1,1,1,1,1,298
590,592,584,589,1,1,1,1,1,1,1,1,295
573,589,571,587,1,1,1,1,1,1,1,1,294
567,574,566,573,1,1,1,1,1,1,1,1,287
567,569,564,566,1,1,1,1,1,1,1,1,283
563,570,560,567,1,1,1,1,1,1,1,1,284
567,569,562,564,1,1,1,1,1,1,1,1,282
569,571,565,568,1,1,1,1,1,1,1,1,284
571,575,569,571,1,1,1,1,1,1,1,1,286
571,573,566,569,1,1,1,1,1,1,1,1,285
565,570,563,567,1,1,1,1,1,1,1,1,284
563,568,560,567,1,1,1,1,1,1,1,1,284
563,565,561,562,1,1,1,1,1,1,1,1,282
565,567,560,563,1,1,1,1,1,1,1,1,282
559,572,559,563,1,1,1,1,1,1,1,1,282
546,560,540,557,1,1,1,1,1,1,1,1,279
557,558,542,549,1,1,1,1,1,1,1,1,275
556,567,554,557,1,1,1,1,1,1,1,1,279
560,568,557,560,1,1,1,1,1,1,1,1,280
565,568,563,566,1,1,1,1,1,1,1,1,283
568,571,564,566,1,1,1,1,1,1,1,1,283
562,568,561,565,1,1,1,1,1,1,1,1,283
567,569,556,563,1,1,1,1,1,1,1,1,282
588,588,579,580,1,1,1,1,1,1,1,1,290
574,586,574,581,1,1,1,1,1,1,1,1,291
564,579,562,576,1,1,1,1,1,1,1,1,289
560,565,557,560,1,1,1,1,1,1,1,1,280
565,565,561,562,1,1,1,1,1,1,1,1,282
561,568,560,564,1,1,1,1,1,1,1,1,282
547,556,546,555,1,1,1,1,1,1,1,1,278
542,548,539,545,1,1,1,1,1,1,1,1,273
535,546,535,541,1,1,1,1,1,1,1,1,271
529,533,528,533,1,1,1,1,1,1,1,1,267
527,532,523,527,1,1,1,1,1,1,1,1,264
527,528,520,526,1,1,1,1,1,1,1,1,263
534,538,531,531,1,1,1,1,1,1,1,1,266
543,544,532,535,1,1,1,1,1,1,1,1,268
547,547,541,543,1,1,1,1,1,1,1,1,272
541,544,540,541,1,1,1,1,1,1,1,1,271
538,545,536,543,1,1,1,1,1,1,1,1,272
542,543,538,538,1,1,1,1,1,1,1,1,269
537,544,534,541,1,1,1,1,1,1,1,1,271
533,537,531,533,1,1,1,1,1,1,1,1,267
533,540,530,536,1,1,1,1,1,1,1,1,268
534,538,528,534,1,1,1,1,1,1,1,1,267
540,542,535,536,1,1,1,1,1,1,1,1,268
532,542,532,533,1,1,1,1,1,1,1,1,267
528,534,522,531,1,1,1,1,1,1,1,1,266
537,538,526,527,1,1,1,1,1,1,1,1,264
529,542,528,541,1,1,1,1,1,1,1,1,271
535,535,528,531,1,1,1,1,1,1,1,1,266
535,536,530,533,1,1,1,1,1,1,1,1,267
538,541,526,530,1,1,1,1,1,1,1,1,265
544,547,531,534,1,1,1,1,1,1,1,1,267
541,548,535,542,1,1,1,1,1,1,1,1,271
538,550,536,542,1,1,1,1,1,1,1,1,271
547,550,536,540,1,1,1,1,1,1,1,1,270
565,571,535,550,1,1,1,1,1,1,1,1,275
583,587,572,583,1,1,1,1,1,1,1,1,292
586,586,575,580,1,1,1,1,1,1,1,1,290
581,590,576,588,1,1,1,1,1,1,1,1,294
593,594,578,580,1,1,1,1,1,1,1,1,290
584,594,583,590,1,1,1,1,1,1,1,1,295
576,588,574,587,1,1,1,1,1,1,1,1,294
598,598,588,590,1,1,1,1,1,1,1,1,296
604,604,594,601,1,1,1,1,1,1,1,1,301
592,603,589,602,1,1,1,1,1,1,1,1,301
609,610,593,594,1,1,1,1,1,1,1,1,297
626,626,606,608,1,1,1,1,1,1,1,1,304
627,628,622,624,1,1,1,1,1,1,1,1,312
627,630,624,627,1,1,1,1,1,1,1,1,314
